Timestamp,Wecd_R,Timestamp,Wecd_L
33081901,12.7135,33081901,24.7789
33097350,14.9489,33097350,24.3621
33112277,12.466,33112277,26.6121
33128941,15.3622,33128941,26.9168
33144037,13.8908,33144037,28.9304
33159735,13.3004,33159735,30.3353
33176207,14.3407,33176207,31.0359
33192351,14.7947,33192351,29.9208
33210305,13.2627,33210305,29.9889
33240420,16.9931,33240420,29.36
33256284,14.1892,33256284,26.0535
33272901,16.4195,33272901,26.6795
33287893,13.9287,33287893,29.3633
33308360,13.6509,33308360,25.7946
33336531,12.6703,33336531,25.5342
33364855,16.3361,33364855,23.8151
33382189,13.4871,33382189,22.7941
33397646,15.5037,33397646,22.2795
33414746,14.2393,33414746,26.4788
33428709,15.5307,33428709,26.3495
33445912,14.8747,33445912,28.2843
33463283,14.2293,33463283,23.8148
33495422,13.3017,33495422,25.9228
33525323,15.5788,33525323,24.0957
33541077,13.8956,33541077,22.8553
33558281,15.9615,33558281,24.0908
33572207,17.3398,33572207,24.3865
33588510,15.9072,33588510,29.7396
33603969,18.5342,33603969,26.5091
33619556,17.342,33619556,26.0164
33635470,15.8611,33635470,25.3907
33649617,18.2263,33649617,25.8639
33667147,16.5617,33667147,28.2745
33681004,15.9022,33681004,27.1021
33698307,18.2216,33698307,27.0994
33715669,20.4866,33715669,25.6403
33748480,19.0646,33748480,24.5389
33776642,17.4199,33776642,25.2741
33792834,17.6244,33792834,29.1953
33808409,17.3898,33808409,29.1116
33823952,18.1479,33823952,29.4957
33840477,16.8549,33840477,28.553
33856632,19.7184,33856632,24.5237
33871147,15.3223,33871147,24.7011
33887029,16.6617,33887029,23.9956
33904649,17.9626,33904649,28.2304
33919954,16.6865,33919954,26.4044
33935923,16.7595,33935923,27.3448
33951914,15.6766,33951914,26.5777
33969135,16.8105,33969135,23.1529
34000723,17.6581,34000723,26.4327
34029068,14.6235,34029068,27.5321
34045743,15.8765,34045743,27.9004
34051344,13.8586,34051344,29.1839
34077326,17.9107,34077326,31.1633
34092348,13.923,34092348,29.8879
34107959,15.8596,34107959,31.734
34124138,13.504,34124138,31.5511
34141012,16.6874,34141012,30.7856
34155667,13.7187,34155667,30.9601
34172298,13.2851,34172298,31.0864
34188179,15.6716,34188179,31.2222
34202898,13.8745,34202898,30.8675
34220900,16.2947,34220900,31.3101
34237535,14.23,34237535,31.6243
34253932,14.8703,34253932,31.4556
34283419,13.887,34283419,27.3252
34290420,13.3362,34290420,30.8095
34315020,16.4479,34315020,29.9222
34332037,15.0805,34332037,28.937
34340016,14.5568,34340016,28.5214
34364368,14.4248,34364368,27.246
34392803,16.0812,34392803,26.5803
34408299,14.6235,34408299,25.2337
34423343,18.1054,34423343,26.032
34438907,16.2632,34438907,26.2623
34455563,13.7654,34455563,25.9004
34473284,15.8846,34473284,28.054
34510414,15.2836,34510414,28.2096
34533880,19.0574,34533880,26.5934
34549985,15.3621,34549985,27.0712
34563314,15.3757,34563314,26.0752
34580977,17.4514,34580977,27.1698
34596774,16.09,34596774,25.7632
34612157,18.7493,34612157,25.554
34627080,17.033,34627080,24.4464
34643015,16.7251,34643015,26.486
34658916,16.9171,34658916,24.1135
34674301,16.1546,34674301,25.567
34690030,19.508,34690030,24.7509
34707229,19.0093,34707229,26.8327
34730486,18.7955,34730486,25.6806
34758423,16.9955,34758423,26.4133
34785043,16.6551,34785043,26.9055
34805994,15.0484,34805994,25.0157
34817812,18.5291,34817812,27.8735
34832551,14.8322,34832551,30.2732
34848423,17.8671,34848423,30.2027
34863444,15.4929,34863444,29.8542
34880113,14.8042,34880113,26.8215
34896122,13.9354,34896122,25.9295
34909738,16.3882,34909738,25.6981
34926082,14.5908,34926082,25.0791
34942723,12.8273,34942723,25.8002
34958728,15.5986,34958728,30.0927
34980307,16.3087,34980307,28.0758
35008377,17.1223,35008377,25.1467
35037812,14.6647,35037812,29.2041
35053382,13.2737,35053382,26.7647
35060907,13.7458,35060907,24.5747
35083954,17.7628,35083954,23.3042
35100020,14.5504,35100020,25.8118
35115613,14.7395,35115613,24.6155
35131818,15.0795,35131818,28.2641
35146604,14.6365,35146604,28.9972
35162716,16.0595,35162716,31.4619
35178825,15.4302,35178825,30.4788
35194810,18.1516,35194810,30.8497
35210653,17.4205,35210653,28.5469
35227234,17.5923,35227234,29.7923
35260014,19.3044,35260014,29.915
35288861,15.9441,35288861,30.45
35305063,18.1307,35305063,31.3849
35322686,19.3192,35322686,28.9443
35336734,18.0386,35336734,29.793
35352710,17.5993,35352710,30.0785
35370785,18.5299,35370785,32.172
35401101,18.8666,35401101,30.9054
35416735,21.0007,35416735,31.0203
35432421,17.5219,35432421,31.1523
35448483,20.1078,35448483,29.9532
35464032,20.0398,35464032,30.1264
35480077,21.3387,35480077,26.612
35496029,21.0303,35496029,26.0543
35514178,22.167,35514178,26.8537
35543197,22.2141,35543197,26.8233
35558185,19.8427,35558185,26.4409
35574209,18.7049,35574209,24.2188
35590235,23.6531,35590235,22.7516
35606266,19.0605,35606266,24.2086
35624220,18.0261,35624220,27.3685
35655826,20.0637,35655826,22.4756
35685195,17.3012,35685195,25.511
35701187,20.6235,35701187,22.981
35715978,16.6842,35715978,24.0699
35737267,19.924,35737267,27.4494
35765603,17.5979,35765603,23.7524
35795254,17.2475,35795254,24.4447
35810531,18.4253,35810531,25.982
35827938,18.2118,35827938,23.1421
35843616,17.5195,35843616,22.342
35860388,16.5933,35860388,23.0762
35878904,17.3139,35878904,27.5474
35907326,15.9128,35907326,23.1223
35925668,16.6433,35925668,25.8889
35954148,19.3366,35954148,26.6047
35970428,16.772,35970428,24.2454
35986389,16.9939,35986389,23.002
36003042,17.4196,36003042,22.8931
36021203,15.7085,36021203,27.1813
36050537,19.8525,36050537,28.6592
36064708,17.1321,36064708,28.2575
36080870,16.065,36080870,22.7654
36086661,17.1273,36086661,25.2347
36113753,17.394,36113753,28.7724
36135864,18.9082,36135864,25.7577
36161935,19.1263,36161935,24.7098
36179409,19.786,36179409,25.4911
36210017,18.671,36210017,23.3071
36225493,17.0125,36225493,23.4719
36240064,18.9492,36240064,26.4027
36254896,17.6919,36254896,28.8666
36271478,19.8554,36271478,28.9325
36285420,17.8041,36285420,26.9488
36302562,18.5794,36302562,23.4603
36317934,19.1945,36317934,25.9253
36333079,18.2961,36333079,27.6996
36347954,17.0163,36347954,25.9501
36364112,18.8955,36364112,24.7853
36382954,17.7042,36382954,23.6397
36411052,19.9318,36411052,25.3586
36431725,18.2242,36431725,28.1128
36459140,17.1719,36459140,27.1473
36475239,16.6033,36475239,27.7675
36494388,15.9548,36494388,25.0807
36524024,16.5406,36524024,26.4975
36554755,14.413,36554755,22.6822
36568945,17.5281,36568945,23.3301
36584886,13.8948,36584886,24.4412
36601087,18.7794,36601087,30.153
36615428,15.226,36615428,27.6164
36635881,13.7239,36635881,23.786
36664079,16.3434,36664079,26.2238
36681981,13.2956,36681981,25.7012
36711637,16.0539,36711637,26.5995
36728777,14.1862,36728777,23.4208
36743495,16.0593,36743495,23.7023
36759738,14.1893,36759738,24.6737
36778694,15.0113,36778694,24.1757
36784692,14.4188,36784692,26.6302
36807661,16.6855,36807661,29.2998
36823344,13.2995,36823344,28.7713
36838673,17.1359,36838673,26.9223
36855185,14.6922,36855185,24.1807
36869595,14.9133,36869595,24.1772
36887665,14.9773,36887665,27.903
36916540,16.531,36916540,27.4487
36936541,17.5595,36936541,23.7037
36962856,15.4616,36962856,22.4849
36978892,17.3792,36978892,25.4016
36993827,16.1967,36993827,24.8349
37009993,15.0926,37009993,26.0811
37028035,15.6768,37028035,29.5302
37056217,19.9208,37056217,30.4059
37072777,16.1395,37072777,31.79
37088739,15.9193,37088739,29.7765
37105835,19.4277,37105835,29.1773
37120292,18.3305,37120292,30.0918
37138330,18.6412,37138330,25.9303
37166878,17.1148,37166878,24.5546
37185997,16.2963,37185997,26.2866
37215421,18.3003,37215421,28.0723
37231579,19.7224,37231579,25.3061
37246883,17.7031,37246883,25.89
37262049,19.4281,37262049,26.6424
37281291,18.1478,37281291,24.6797
37309749,16.5723,37309749,29.8227
37325818,19.1319,37325818,27.2935
37341956,17.0732,37341956,29.3528
37357864,15.3558,37357864,30.9447
37373286,17.1851,37373286,27.9733
37396372,18.5667,37396372,30.2772
37422061,15.6671,37422061,25.0997
37439683,17.0521,37439683,28.7975
37466791,15.2523,37466791,27.2459
37483896,17.4826,37483896,25.1641
37498801,15.4303,37498801,26.4592
37514166,15.579,37514166,28.9844
37534132,15.7842,37534132,25.8048
37562645,15.1895,37562645,27.726
37578617,16.8555,37578617,27.7374
37593671,15.7193,37593671,30.1242
37601084,16.6503,37601084,26.5972
37624164,16.1297,37624164,24.593
37642772,16.7712,37642772,24.2628
37670170,16.495,37670170,27.9128
37690334,15.2902,37690334,30.1638
37720414,21.4023,37720414,28.6856
37734408,18.0844,37734408,27.4032
37749802,16.8687,37749802,24.9744
37766077,21.0195,37766077,28.4649
37783993,19.5194,37783993,24.7417
37790111,17.2601,37790111,25.542
37812864,20.9477,37812864,26.3286
37830738,20.1373,37830738,27.1346
37845196,19.0018,37845196,27.7046
37862517,21.7444,37862517,26.6751
37876578,22.5056,37876578,26.7325
37898951,21.243,37898951,24.7844
37924609,21.5191,37924609,24.3944
37940175,20.0115,37940175,27.5042
37970226,21.0632,37970226,28.5385
37986248,22.4026,37986248,28.5432
38002151,21.8108,38002151,32.3473
38017745,19.7893,38017745,30.6326
38035835,23.0371,38035835,30.6647
38064334,19.8638,38064334,30.4558
38079741,21.5046,38079741,31.335
38096404,21.9779,38096404,31.0565
38110788,19.6926,38110788,29.9616
38127113,19.4338,38127113,31.3824
38145877,18.3258,38145877,31.5071
38175137,17.6883,38175137,30.023
38192426,15.1486,38192426,28.9894
38221016,17.7719,38221016,25.8851
38236988,15.4624,38236988,26.7917
38253624,15.0484,38253624,24.6295
38268931,14.8757,38268931,24.892
38276509,16.5614,38276509,25.7895
38301306,13.1335,38301306,30.7032
38321924,12.9685,38321924,29.0117
38348528,15.4301,38348528,25.5348
38363877,12.3328,38363877,25.3302
38380397,15.39,38380397,23.0429
38396565,12.5031,38396565,24.6728
38411727,14.8323,38411727,23.4402
38426759,11.835,38426759,26.1027
38446814,14.9064,38446814,31.2624
38475679,13.027,38475679,29.9898
38493373,13.5049,38493373,27.2009
38522838,12.5043,38522838,28.1261
38538912,13.9739,38538912,26.0168
38556481,14.3714,38556481,27.1095
38587754,12.6407,38587754,27.7473
38618645,14.5254,38618645,27.0303
38632610,13.5878,38632610,25.3314
38652792,14.1934,38652792,29.2625
38681578,14.4496,38681578,25.764
38699906,15.2163,38699906,24.6291
38727889,17.0311,38727889,25.4734
38743584,15.8162,38743584,27.0272
38760067,16.3058,38760067,25.379
38775952,16.7806,38775952,24.4465
38791801,14.1845,38791801,24.6928
38814145,14.2028,38814145,26.0871
38838393,18.4261,38838393,25.0761
38855036,14.8025,38855036,29.4095
38870109,18.3194,38870109,27.9121
38885453,14.6569,38885453,25.061
38906138,15.7128,38906138,30.1256
38931978,14.4565,38931978,26.832
38949077,14.6236,38949077,26.165
38978560,18.2472,38978560,26.09
38994419,15.7031,38994419,26.1215
39010547,17.1469,39010547,27.2897
39028574,17.1736,39028574,25.8173
39057465,14.1921,39057465,27.1317
39074764,13.9091,39074764,25.5067
39090400,15.0056,39090400,29.722
39122355,14.368,39122355,25.9471
39157437,13.8948,39157437,28.1042
39183894,14.5927,39183894,29.6515
39201660,16.928,39201660,28.7091
39232089,13.0852,39232089,27.7001
39248979,15.9487,39248979,29.4185
39263669,12.2515,39263669,26.8082
39279984,15.74,39279984,28.773
39299507,15.1766,39299507,25.4454
39325696,12.397,39325696,24.8506
39341737,15.2781,39341737,27.2532
39358701,12.8125,39358701,29.581
39373184,15.0075,39373184,30.5672
39390182,13.1158,39390182,22.4746
39412438,13.0852,39412438,24.2838
39436685,14.9612,39436685,26.1554
39454783,12.5977,39454783,24.5863
39485299,13.559,39485299,22.2686
39501225,12.6344,39501225,21.237
39515375,12.5042,39515375,29.0786
39531440,13.2947,39531440,28.3084
39548218,13.306,39548218,23.5645
39565754,12.4989,39565754,25.4422
39594907,14.8389,39594907,26.4893
39609421,13.4729,39609421,24.2798
39625311,17.2108,39625311,23.2986
39642281,13.8232,39642281,22.3087
39659443,14.8645,39659443,28.2904
39689778,15.617,39689778,24.2191
39706780,17.311,39706780,24.5521
39737975,15.4303,39737975,28.7286
39752449,14.592,39752449,25.5604
39767846,17.8338,39767846,25.5034
39784459,16.8104,39784459,25.8338
39800002,14.9768,39800002,24.4936
39821548,15.967,39821548,24.5033
39847377,17.0864,39847377,25.1215
39863385,15.7088,39863385,29.3997
39879430,19.2979,39879430,28.913
39895603,15.5003,39895603,29.6998
39912029,18.2119,39912029,25.1592
39939968,18.1415,39939968,26.4394
39958497,17.0739,39958497,27.5396
39989305,15.2533,39989305,24.2447
40004795,19.047,40004795,23.3178
40020399,15.2252,40020399,21.9145
40036273,18.0852,40036273,26.3917
40052155,16.2992,40052155,27.1322
40071253,13.9231,40071253,26.5882
40101292,15.9546,40101292,23.0692
40115468,14.3639,40115468,25.8311
40131350,12.8451,40131350,25.4375
40147350,15.6076,40147350,27.0242
40163849,12.876,40163849,22.9232
40178915,14.6294,40178915,23.4034
40193962,12.2468,40193962,21.9665
40211198,12.5028,40211198,28.0778
40241184,12.22,40241184,24.9148
40257167,12.928,40257167,24.5913
40272411,11.5664,40272411,25.8241
40288769,15.3582,40288769,26.3177
40304331,12.6399,40304331,26.2829
40320479,12.9588,40320479,24.3006
40336510,13.2994,40336510,24.6226
40350601,13.1658,40350601,29.1429
40367251,13.9811,40367251,28.2606
40382248,12.9862,40382248,28.129
40397941,14.6253,40397941,27.7946
40415172,15.1947,40415172,26.9674
40444585,11.3505,40444585,26.1826
40462772,13.1822,40462772,22.6315
40490489,15.2427,40490489,23.5353
40507380,12.9499,40507380,22.4442
40523183,15.745,40523183,25.0928
40554852,13.2689,40554852,25.2633
40584417,16.739,40584417,24.419
40601096,15.0381,40601096,23.7577
40616285,17.2825,40616285,24.8757
40631259,14.3803,40631259,27.8347
40640387,15.9985,40640387,24.6281
40666884,15.7889,40666884,24.04
40695244,16.4942,40695244,27.4522
40714093,18.1857,40714093,26.3614
40742838,17.0693,40742838,24.7064
40757571,17.1775,40757571,24.9199
40773175,19.2663,40773175,26.7839
40789035,18.2986,40789035,26.1933
40805924,19.9335,40805924,24.8981
40836748,18.147,40836748,25.0593
40852737,16.664,40852737,23.5825
40867162,20.4238,40867162,27.5019
40883326,17.2473,40883326,28.7476
40899501,19.096,40899501,30.0007
40916702,17.6275,40916702,28.789
40945700,17.2076,40945700,26.2762
40965215,16.326,40965215,25.4307
40995249,19.3049,40995249,25.7571
41009861,15.1585,41009861,28.1176
41024718,16.4886,41024718,27.2756
41040639,15.5815,41040639,28.3353
41057694,16.3068,41057694,25.1124
41073070,17.7439,41073070,24.8766
41089073,15.4938,41089073,23.6098
41104211,16.4612,41104211,25.635
41119086,15.9548,41119086,25.5796
41135227,14.2805,41135227,27.6714
41151144,18.2519,41151144,26.9244
41169677,16.7596,41169677,25.3343
41200370,15.7118,41200370,28.5156
41217416,17.036,41217416,30.51
41247493,14.809,41247493,30.7193
41261907,18.6281,41261907,30.4379
41278924,15.75,41278924,30.4029
41294866,14.7996,41294866,31.2318
41312988,15.128,41312988,24.7756
41340300,14.6608,41340300,27.7949
41370907,18.9325,41370907,28.037
41386839,16.8598,41386839,26.6788
41402993,17.5615,41402993,28.8574
41420402,17.7353,41420402,27.0434
41450987,19.6888,41450987,23.7897
41468941,19.6018,41468941,23.9798
41498220,19.7868,41498220,25.1278
41514124,21.8361,41514124,26.6853
41532146,18.075,41532146,26.0546
41563205,20.2741,41563205,24.5463
41594179,18.5044,41594179,26.592
41608396,21.9546,41608396,26.7024
41624531,19.7641,41624531,26.1591
41639433,20.9117,41639433,30.4846
41646447,20.9691,41646447,29.8614
41679675,20.2528,41679675,29.6416
41704647,18.6602,41704647,28.3023
41722084,20.1358,41722084,28.5425
41752735,18.8348,41752735,32.2763
41768024,21.0432,41768024,28.4861
41797530,18.5849,41797530,31.1196
41815535,20.4505,41815535,26.8688
41843907,18.4983,41843907,25.4022
41859122,14.9412,41859122,27.1574
41876135,19.5248,41876135,26.9213
41893207,16.3267,41893207,26.7818
41908231,15.6493,41908231,25.6588
41926149,17.3157,41926149,26.166
41955471,18.2778,41955471,26.377
41974219,17.1644,41974219,25.5091
42004501,16.8857,42004501,25.7514
42018572,14.4593,42018572,26.3559
42036726,17.408,42036726,26.9159
42051716,15.9121,42051716,26.3141
42069113,14.5149,42069113,29.1556
42100284,14.9432,42100284,25.4018
