Timestamp,LQRXObsBuf[0][0],Timestamp,LQRXObsBuf[0][1],Timestamp,LQRXObsBuf[0][2],Timestamp,LQRXObsBuf[0][3],Timestamp,LQRXObsBuf[0][4],Timestamp,LQRXObsBuf[0][5],Timestamp,LQRXObsBuf[1][0],Timestamp,LQRXObsBuf[1][1],Timestamp,LQRXObsBuf[1][2],Timestamp,LQRXObsBuf[1][3],Timestamp,LQRXObsBuf[1][4],Timestamp,LQRXObsBuf[1][5],Timestamp,LQRXRefBuf[0][0],Timestamp,LQRXRefBuf[0][1],Timestamp,LQRXRefBuf[0][2],Timestamp,LQRXRefBuf[0][3],Timestamp,LQRXRefBuf[0][4],Timestamp,LQRXRefBuf[0][5],Timestamp,LQRXRefBuf[1][0],Timestamp,LQRXRefBuf[1][1],Timestamp,LQRXRefBuf[1][2],Timestamp,LQRXRefBuf[1][3],Timestamp,LQRXRefBuf[1][4],Timestamp,LQRXRefBuf[1][5],Timestamp,LQROutBuf[0][0],Timestamp,LQROutBuf[0][1],Timestamp,LQROutBuf[1][0],Timestamp,LQROutBuf[1][1],
24924189,0.414055,24924189,0.104517,24924189,0.000303433,24924189,0.38114,24924189,-0.22556,24924189,0.00472052,24924189,0.341707,24924189,0.119375,24924189,0.000225823,24924189,0.215672,24924189,-0.238154,24924189,-0.00316264,24924189,0,24924189,0,24924189,0,24924189,0,24924189,0,24924189,0,24924189,0,24924189,0,24924189,0,24924189,0,24924189,0,24924189,0,24924189,6.29307,24924189,4.10569,24924189,5.05628,24924189,4.10404,
25164717,0.043357,25164717,-0.269095,25164717,1.60646e-05,25164717,-0.123423,25164717,0.0236533,25164717,-0.00297672,25164717,0.374662,25164717,-0.156783,25164717,0.000354207,25164717,0.296728,25164717,0.0430648,25164717,0.00360498,25164717,0,25164717,0,25164717,0,25164717,0,25164717,0,25164717,0,25164717,0,25164717,0,25164717,0,25164717,0,25164717,0,25164717,0,25164717,8.04378,25164717,2.20348,25164717,8.95786,25164717,2.6357,
25618932,0.369566,25618932,0.0544243,25618932,0.00139115,25618932,1.38925,25618932,-0.0741486,25618932,0.000741754,25618932,0.348033,25618932,-0.116487,25618932,0.000195407,25618932,0.445277,25618932,-0.0678262,25618932,-0.000782821,25618932,0,25618932,0,25618932,0,25618932,0,25618932,0,25618932,0,25618932,0,25618932,0,25618932,0,25618932,0,25618932,0,25618932,0,25618932,-0.734573,25618932,0.385615,25618932,2.6334,25618932,-0.0448056,
26136389,0.418869,26136389,0.0149112,26136389,0.000264393,26136389,0.207449,26136389,-0.0123484,26136389,0.00319595,26136389,0.423056,26136389,0.0464087,26136389,0.00172424,26136389,1.59477,26136389,-0.0238772,26136389,0.0141283,26136389,0,26136389,0,26136389,0,26136389,0,26136389,0,26136389,0,26136389,0,26136389,0,26136389,0,26136389,0,26136389,0,26136389,0,26136389,10.3642,26136389,1.04859,26136389,9.69749,26136389,1.15022,
26331976,0.21583,26331976,-0.413538,26331976,-0.000170384,26331976,-0.192456,26331976,0.0805861,26331976,0.000332722,26331976,0.297414,26331976,-0.417737,26331976,0.000173151,26331976,0.176584,26331976,0.0732364,26331976,0.00261958,26331976,0,26331976,0,26331976,0,26331976,0,26331976,0,26331976,0,26331976,0,26331976,0,26331976,0,26331976,0,26331976,0,26331976,0,26331976,7.86448,26331976,-0.693059,26331976,8.22992,26331976,-0.535936,
26606845,-0.271905,26606845,-0.0791095,26606845,-0.000916277,26606845,-1.42893,26606845,0.159328,26606845,0.0011136,26606845,-0.283493,26606845,0.175352,26606845,-0.00142118,26606845,-1.49405,26606845,0.107406,26606845,0.002099,26606845,0,26606845,0,26606845,0,26606845,0,26606845,0,26606845,0,26606845,0,26606845,0,26606845,0,26606845,0,26606845,0,26606845,0,26606845,0.971425,26606845,-1.7004,26606845,1.24225,26606845,-1.73602,
26978139,-0.294295,26978139,-0.0444441,26978139,5.1626e-05,26978139,0.0143311,26978139,0.166541,26978139,-0.00578417,26978139,-0.322272,26978139,0.0874468,26978139,-9.00805e-05,26978139,-0.00347458,26978139,0.181468,26978139,-0.00598868,26978139,0,26978139,0,26978139,0,26978139,0,26978139,0,26978139,0,26978139,0,26978139,0,26978139,0,26978139,0,26978139,0,26978139,0,26978139,-6.80517,26978139,-3.41543,26978139,-6.97122,26978139,-3.24856,
27402398,-0.292943,27402398,0.204774,27402398,9.89411e-05,27402398,0.0273642,27402398,0.0747895,27402398,0.00118797,27402398,-0.330271,27402398,0.00494249,27402398,-0.000127577,27402398,-0.149345,27402398,0.0732253,27402398,-0.000968744,27402398,0,27402398,0,27402398,0,27402398,0,27402398,0,27402398,0,27402398,0,27402398,0,27402398,0,27402398,0,27402398,0,27402398,0,27402398,-5.70588,27402398,-2.27476,27402398,-6.21897,27402398,-2.50759,
27833433,-0.255086,27833433,0.00851087,27833433,-0.00011422,27833433,-0.0344805,27833433,0.154867,27833433,0.00416275,27833433,-0.296778,27833433,0.0429952,27833433,1.22315e-05,27833433,-0.251598,27833433,0.15294,27833433,0.00260099,27833433,0,27833433,0,27833433,0,27833433,0,27833433,0,27833433,0,27833433,0,27833433,0,27833433,0,27833433,0,27833433,0,27833433,0,27833433,-5.01018,27833433,-2.04349,27833433,-4.79457,27833433,-1.81045,
28143135,-0.489789,28143135,-0.236012,28143135,-9.59308e-05,28143135,0,28143135,0.044763,28143135,-0.00671379,28143135,-0.451806,28143135,-0.474039,28143135,-0.000236718,28143135,-0.11876,28143135,0.072901,28143135,-0.00779214,28143135,0,28143135,0,28143135,0,28143135,0,28143135,0,28143135,0,28143135,0,28143135,0,28143135,0,28143135,0,28143135,0,28143135,0,28143135,-5.00497,28143135,-2.70145,28143135,-5.61676,28143135,-2.71484,
28539589,-0.684116,28539589,-0.123561,28539589,-0.000219207,28539589,0,28539589,-0.0156577,28539589,-0.00624898,28539589,-0.710761,28539589,-0.0209719,28539589,1.06246e-06,28539589,0.00160453,28539589,0.0182945,28539589,0.00100205,28539589,0,28539589,0,28539589,0,28539589,0,28539589,0,28539589,0,28539589,0,28539589,0,28539589,0,28539589,0,28539589,0,28539589,0,28539589,-10.1051,28539589,0.12175,28539589,-11.1877,28539589,0.108486,
29092644,-0.568983,29092644,-0.0559711,29092644,8.88801e-05,29092644,0,29092644,-0.0774078,29092644,0.00972187,29092644,-0.609834,29092644,0.156055,29092644,0.000140256,29092644,0,29092644,-0.144285,29092644,0.00840181,29092644,0,29092644,0,29092644,0,29092644,0,29092644,0,29092644,0,29092644,0,29092644,0,29092644,0,29092644,0,29092644,0,29092644,0,29092644,-13.7861,29092644,3.91875,29092644,-16.5199,29092644,3.51932,
29535780,-0.0607404,29535780,0.380919,29535780,0.00018422,29535780,0,29535780,0.138933,29535780,0.0059848,29535780,0.125918,29535780,-0.0178127,29535780,3.67545e-05,29535780,0.0288863,29535780,0.129577,29535780,0.00390246,29535780,0,29535780,0,29535780,0,29535780,0,29535780,0,29535780,0,29535780,0,29535780,0,29535780,0,29535780,0,29535780,0,29535780,0,29535780,-6.23474,29535780,-0.304502,29535780,-7.32827,29535780,1.27679,
30016769,0.201443,30016769,-0.0841292,30016769,-1.34596e-05,30016769,-0.0129354,30016769,0.202095,30016769,0.000593015,30016769,0.17505,30016769,-0.00674116,30016769,-1.67e-05,30016769,0,30016769,0.200843,30016769,0.000221167,30016769,0,30016769,0,30016769,0,30016769,0,30016769,0,30016769,0,30016769,0,30016769,0,30016769,0,30016769,0,30016769,0,30016769,0,30016769,0.6783,30016769,-3.50056,30016769,2.01461,30016769,-3.41366,
30384605,0.358899,30384605,-0.156034,30384605,0.000153971,30384605,0,30384605,0.317192,30384605,0.00732345,30384605,0.2748,30384605,0.0856772,30384605,0.000137106,30384605,0,30384605,0.273071,30384605,0.00767671,30384605,0,30384605,0,30384605,0,30384605,0,30384605,0,30384605,0,30384605,0,30384605,0,30384605,0,30384605,0,30384605,0,30384605,0,30384605,2.11102,30384605,-4.27599,30384605,1.79602,30384605,-4.21566,
30889483,0.358458,30889483,7.38782e-05,30889483,1.07656e-05,30889483,0.00382222,30889483,0.364063,30889483,-0.000169272,30889483,0.33772,30889483,0.00462522,30889483,-1.71985e-06,30889483,0,30889483,0.364228,30889483,-0.000206457,30889483,0,30889483,0,30889483,0,30889483,0,30889483,0,30889483,0,30889483,0,30889483,0,30889483,0,30889483,0,30889483,0,30889483,0,30889483,3.56626,30889483,-7.6554,30889483,3.40008,30889483,-7.61908,
31220723,0.357351,31220723,7.12053e-05,31220723,-1.65685e-06,31220723,-0.000788687,31220723,0.362765,31220723,0.000276945,31220723,0.336296,31220723,-0.00243341,31220723,-1.54171e-06,31220723,-0.00335027,31220723,0.362774,31220723,5.3836e-05,31220723,0,31220723,0,31220723,0,31220723,0,31220723,0,31220723,0,31220723,0,31220723,0,31220723,0,31220723,0,31220723,0,31220723,0,31220723,3.63878,31220723,-7.55419,31220723,3.36241,31220723,-7.53791,
31656124,0.356798,31656124,-0.000638353,31656124,-3.8844e-07,31656124,-0.00107012,31656124,0.362069,31656124,5.3836e-05,31656124,0.335672,31656124,-0.00171205,31656124,5.57035e-08,31656124,0,31656124,0.362173,31656124,0.00023976,31656124,0,31656124,0,31656124,0,31656124,0,31656124,0,31656124,0,31656124,0,31656124,0,31656124,0,31656124,0,31656124,0,31656124,0,31656124,3.63915,31656124,-7.54001,31656124,3.34745,31656124,-7.52068,
32122445,0.356538,32122445,-0.000959401,32122445,8.48844e-07,32122445,0,32122445,0.361763,32122445,-0.000336604,32122445,0.335408,32122445,4.50634e-05,32122445,1.67961e-06,32122445,0,32122445,0.361878,32122445,0.00023976,32122445,0,32122445,0,32122445,0,32122445,0,32122445,0,32122445,0,32122445,0,32122445,0,32122445,0,32122445,0,32122445,0,32122445,0,32122445,3.63732,32122445,-7.52837,32122445,3.34742,32122445,-7.50933,
32621118,0.356295,32621118,0.00107412,32621118,1.81801e-06,32621118,0,32621118,0.361623,32621118,-0.000206457,32621118,0.335288,32621118,0.000907978,32621118,-3.87117e-07,32621118,0,32621118,0.361779,32621118,3.52437e-05,32621118,0,32621118,0,32621118,0,32621118,0,32621118,0,32621118,0,32621118,0,32621118,0,32621118,0,32621118,0,32621118,0,32621118,0,32621118,3.62901,32621118,-7.52518,32621118,3.34674,32621118,-7.50678,
33187609,0.355837,33187609,-0.00111528,33187609,2.22231e-06,33187609,-0.000372515,33187609,0.361231,33187609,0.000258352,33187609,0.334892,33187609,0.000616305,33187609,4.97955e-07,33187609,0,33187609,0.361379,33187609,5.3836e-05,33187609,0,33187609,0,33187609,0,33187609,0,33187609,0,33187609,0,33187609,0,33187609,0,33187609,0,33187609,0,33187609,0,33187609,0,33187609,3.63084,33187609,-7.51807,33187609,3.34733,33187609,-7.4983,
33686651,0.355669,33686651,-0.00279766,33686651,1.96872e-06,33686651,-0.000509437,33686651,0.361,33686651,-7.63106e-05,33686651,0.334627,33686651,0.000310985,33686651,1.20694e-06,33686651,0,33686651,0.361131,33686651,-0.000169272,33686651,0,33686651,0,33686651,0,33686651,0,33686651,0,33686651,0,33686651,0,33686651,0,33686651,0,33686651,0,33686651,0,33686651,0,33686651,3.63221,33686651,-7.51124,33686651,3.33537,33686651,-7.49161,
34391291,0.355292,34391291,-0.00302821,34391291,-1.18772e-06,34391291,0,34391291,0.360641,34391291,-0.00022505,34391291,0.334213,34391291,0.00335331,34391291,-1.39135e-06,34391291,0,34391291,0.360699,34391291,-0.00022505,34391291,0,34391291,0,34391291,0,34391291,0,34391291,0,34391291,0,34391291,0,34391291,0,34391291,0,34391291,0,34391291,0,34391291,0,34391291,3.62373,34391291,-7.50547,34391291,3.33752,34391291,-7.48632,
34893660,0.355078,34893660,9.74533e-05,34893660,2.00955e-06,34893660,0.000883252,34893660,0.36026,34893660,-1.94109e-06,34893660,0.333836,34893660,0.00117207,34893660,-1.25402e-06,34893660,0.00100254,34893660,0.360294,34893660,0.000444276,34893660,0,34893660,0,34893660,0,34893660,0,34893660,0,34893660,0,34893660,0,34893660,0,34893660,0,34893660,0,34893660,0,34893660,0,34893660,3.62017,34893660,-7.49781,34893660,3.33111,34893660,-7.47772,
35519696,0.354924,35519696,0.00152172,35519696,6.58315e-07,35519696,0,35519696,0.360201,35519696,-5.77182e-05,35519696,0.333683,35519696,0.000610102,35519696,1.36975e-06,35519696,-0.000958393,35519696,0.360069,35519696,-5.77182e-05,35519696,0,35519696,0,35519696,0,35519696,0,35519696,0,35519696,0,35519696,0,35519696,0,35519696,0,35519696,0,35519696,0,35519696,0,35519696,3.62369,35519696,-7.49305,35519696,3.32763,35519696,-7.47233,
36073538,0.354931,36073538,0.000288986,36073538,4.70708e-07,36073538,0,36073538,0.360218,36073538,0.00016539,36073538,0.333771,36073538,0.00203104,36073538,1.26369e-06,36073538,0,36073538,0.360214,36073538,-2.05335e-05,36073538,0,36073538,0,36073538,0,36073538,0,36073538,0,36073538,0,36073538,0,36073538,0,36073538,0,36073538,0,36073538,0,36073538,0,36073538,3.62237,36073538,-7.49103,36073538,3.3249,36073538,-7.47126,
36165761,0.355024,36165761,-0.000189525,36165761,-2.67421e-06,36165761,0,36165761,0.360342,36165761,0.000221167,36165761,0.333886,36165761,0.000358588,36165761,3.09334e-06,36165761,0.00115243,36165761,0.360355,36165761,0.000407091,36165761,0,36165761,0,36165761,0,36165761,0,36165761,0,36165761,0,36165761,0,36165761,0,36165761,0,36165761,0,36165761,0,36165761,0,36165761,3.61255,36165761,-7.49261,36165761,3.3246,36165761,-7.47329,
36313273,0.355029,36313273,-0.00340502,36313273,-8.89503e-07,36313273,0.00187622,36313273,0.360354,36313273,0.000183983,36313273,0.333917,36313273,0.00175507,36313273,-7.10267e-07,36313273,0,36313273,0.360359,36313273,-0.000187865,36313273,0,36313273,0,36313273,0,36313273,0,36313273,0,36313273,0,36313273,0,36313273,0,36313273,0,36313273,0,36313273,0,36313273,0,36313273,3.61013,36313273,-7.49572,36313273,3.33208,36313273,-7.47504,
36396350,0.355092,36396350,0.000990783,36396350,-2.1967e-08,36396350,0.00155056,36396350,0.360358,36396350,-0.00022505,36396350,0.333941,36396350,-0.00144394,36396350,-3.36792e-07,36396350,0,36396350,0.360374,36396350,0.000407091,36396350,0,36396350,0,36396350,0,36396350,0,36396350,0,36396350,0,36396350,0,36396350,0,36396350,0,36396350,0,36396350,0,36396350,0,36396350,3.61951,36396350,-7.49272,36396350,3.3182,36396350,-7.4749,
36500856,0.35516,36500856,0.00015202,36500856,-1.3905e-06,36500856,0,36500856,0.360483,36500856,-0.000113495,36500856,0.334007,36500856,0.000770998,36500856,2.94163e-07,36500856,0.000497928,36500856,0.360424,36500856,-0.000132088,36500856,0,36500856,0,36500856,0,36500856,0,36500856,0,36500856,0,36500856,0,36500856,0,36500856,0,36500856,0,36500856,0,36500856,0,36500856,3.62272,36500856,-7.49529,36500856,3.3303,36500856,-7.4747,
36597698,0.355222,36597698,-0.000122158,36597698,2.23972e-07,36597698,0,36597698,0.360484,36597698,0.000109613,36597698,0.334047,36597698,0.000407681,36597698,1.73379e-07,36597698,0,36597698,0.360498,36597698,0.00023976,36597698,0,36597698,0,36597698,0,36597698,0,36597698,0,36597698,0,36597698,0,36597698,0,36597698,0,36597698,0,36597698,0,36597698,0,36597698,3.6308,36597698,-7.4952,36597698,3.32668,36597698,-7.47594,
36707014,0.355211,36707014,0.00147328,36707014,1.94135e-06,36707014,0,36707014,0.360499,36707014,0.00016539,36707014,0.334044,36707014,-0.000616252,36707014,2.37429e-07,36707014,0,36707014,0.360484,36707014,3.52437e-05,36707014,0,36707014,0,36707014,0,36707014,0,36707014,0,36707014,0,36707014,0,36707014,0,36707014,0,36707014,0,36707014,0,36707014,0,36707014,3.62338,36707014,-7.49643,36707014,3.33573,36707014,-7.47723,
