Timestamp,leg[0].L,Timestamp,leg[1].L,Timestamp,leg[0].wbr_theta,Timestamp,leg[1].wbr_theta,Timestamp,MatLQR_K[0][0],Timestamp,MatLQR_K[0][1],Timestamp,MatLQR_K[0][2],Timestamp,MatLQR_K[0][3],Timestamp,MatLQR_K[0][4],Timestamp,MatLQR_K[0][5],Timestamp,MatLQR_K[0][6],Timestamp,MatLQR_K[0][7],Timestamp,MatLQR_K[0][8],Timestamp,MatLQR_K[0][9],Timestamp,MatLQR_K[1][0],Timestamp,MatLQR_K[1][1],Timestamp,MatLQR_K[1][2],Timestamp,MatLQR_K[1][3],Timestamp,MatLQR_K[1][4],Timestamp,MatLQR_K[1][5],Timestamp,MatLQR_K[1][6],Timestamp,MatLQR_K[1][7],Timestamp,MatLQR_K[1][8],Timestamp,MatLQR_K[1][9],Timestamp,MatLQR_K[2][0],Timestamp,MatLQR_K[2][1],Timestamp,MatLQR_K[2][2],Timestamp,MatLQR_K[2][3],Timestamp,MatLQR_K[2][4],Timestamp,MatLQR_K[2][5],Timestamp,MatLQR_K[2][6],Timestamp,MatLQR_K[2][7],Timestamp,MatLQR_K[2][8],Timestamp,MatLQR_K[2][9],Timestamp,MatLQR_K[3][0],Timestamp,MatLQR_K[3][1],Timestamp,MatLQR_K[3][2],Timestamp,MatLQR_K[3][3],Timestamp,MatLQR_K[3][4],Timestamp,MatLQR_K[3][5],Timestamp,MatLQR_K[3][6],Timestamp,MatLQR_K[3][7],Timestamp,MatLQR_K[3][8],Timestamp,MatLQR_K[3][9],
8778376,0.334173,8778376,0.329496,8778376,-0.645852,8778376,-0.643337,208718729,-1.41423,216409593,-10.8429,218060660,-57.6584,219472197,-7.94542,220934203,-73.7237,222429563,-5.59192,223579672,-5.07535,224766722,-0.878976,225728849,-12.5709,226674114,-2.48083,233294066,-1.41434,234128580,-10.8627,234855894,57.1747,235559634,7.88556,236270332,-5.0404,236902209,-1.18334,237453643,-73.6789,238004763,-5.57151,238431532,-11.0683,239045567,-2.44331,309713699,0.00355572,310559162,0.0223196,311129707,-58.6298,312839147,-11.1011,313969501,14.2299,315079958,0.582513,315939417,-12.7062,316916238,-0.725691,317769530,-83.7167,318608816,-4.59731,326230962,0.00134812,327082406,0.00509453,327946882,58.667,328788634,11.1064,329492643,-12.7905,330197879,-0.734455,330911055,14.1679,331624595,0.575256,332475330,-83.6569,333181880,-4.59351,
8820564,0.334173,8820564,0.329496,8820564,-0.645844,8820564,-0.643364,209076669,-1.41423,216506741,-10.8429,218156367,-57.6584,219554746,-7.94542,221028915,-73.7237,222524713,-5.59192,223674738,-5.07535,224857248,-0.878976,225821608,-12.4241,226772380,-2.47886,233389907,-1.41434,234220910,-10.8627,234947578,57.1747,235638987,7.88556,236353046,-5.0404,236999196,-1.18334,237536940,-73.6789,238099043,-5.57151,238529448,-11.0683,239118497,-2.44331,309853124,0.00355572,310706725,0.0223196,311279689,-58.6298,312981512,-11.1011,314114046,14.2299,315222164,0.582513,316081008,-12.7062,317055584,-0.725691,317916059,-83.7167,318746800,-4.59731,326376820,0.00134812,327225765,0.00509453,328078791,58.667,328929154,11.1064,329634446,-12.7905,330341220,-0.734455,331053827,14.1679,331763188,0.575256,332618456,-83.6569,333322901,-4.59351,
8851416,0.334173,8851416,0.329496,8851416,-0.645823,8851416,-0.643331,209154857,-1.41423,216597208,-10.8429,218248278,-57.6584,219647587,-7.94542,221110202,-73.7237,222616359,-5.59192,223769448,-5.07535,224940197,-0.878976,225899974,-12.2281,226862890,-2.46997,233485084,-1.41434,234315966,-10.8627,235021566,57.1747,235722871,7.88556,236443567,-5.0404,237092823,-1.18334,237627015,-73.6789,238177880,-5.57151,238620874,-11.0683,239205848,-2.44331,309998398,0.00355572,310843736,0.0223196,311413770,-58.6298,313119487,-11.1011,314257911,14.2299,315384002,0.582513,316220425,-12.7062,317201260,-0.725691,318052575,-83.7167,318889105,-4.59731,326518164,0.00134812,327368118,0.00509453,328221033,58.667,329071587,11.1064,329775414,-12.7905,330483425,-0.734455,331195205,14.1679,331908989,0.575256,332758782,-83.6569,333466298,-4.59351,
8882397,0.334173,8882397,0.329496,8882397,-0.645775,8882397,-0.643273,209224884,-1.41423,216688739,-10.8429,218344010,-57.6584,219727684,-7.94542,221201542,-73.7237,222696216,-5.59192,223850521,-5.07535,225030218,-0.878976,225982643,-12.0591,226943840,-2.45432,233576711,-1.41434,234395924,-10.8627,235105584,57.1747,235814418,7.88556,236543309,-5.0404,237186246,-1.18334,237723266,-73.6789,238256148,-5.57151,238700172,-11.0683,239300563,-2.44331,310139449,0.00355572,310990384,0.0223196,311560233,-58.6298,313263892,-11.1011,314398319,14.2299,315516639,0.582513,316347218,-12.7062,317341265,-0.725691,318196946,-83.7167,319039035,-4.59731,326659906,0.00134812,327513509,0.00509453,328363115,58.667,329213395,11.1064,329914371,-12.7905,330632667,-0.734455,331336831,14.1679,332046223,0.575256,332905436,-83.6569,333605890,-4.59351,
8926682,0.334173,8926682,0.329496,8926682,-0.645744,8926682,-0.643264,209304315,-1.41423,216782972,-10.8429,218436417,-57.6584,219822015,-7.94542,221335672,-73.7237,222777291,-5.59192,223946901,-4.9992,225112347,-0.878976,226073329,-11.9702,227033554,-2.43494,233669755,-1.41434,234494000,-10.8627,235199997,57.1747,235908757,7.88556,236635450,-5.0404,237265396,-1.18334,237816910,-73.6789,238337810,-5.57151,238796584,-11.0683,239393453,-2.44331,310276576,0.00355572,311129707,0.0223196,311703382,-58.6298,313403297,-11.1011,314520299,14.2299,315658169,0.582513,316493568,-12.7062,317482794,-0.725691,318335245,-83.7167,319177422,-4.59731,326800603,0.00134812,327653760,0.00509453,328507713,58.667,329354884,11.1064,330052668,-12.7905,330767354,-0.734455,331479987,14.1679,332188001,0.575256,333036999,-83.6569,333748853,-4.59351,
8961952,0.334173,8961952,0.329496,8961952,-0.645746,8961952,-0.643288,209383012,-1.41423,216877182,-10.8429,218519289,-57.6584,219914918,-7.94542,221423927,-73.7237,222875115,-5.59192,224037922,-4.57889,225205146,-0.878976,226170419,-11.9709,227130577,-2.43461,233749454,-1.41434,234584826,-10.8627,235292912,57.1747,236002275,7.88556,236731686,-5.0404,237362336,-1.18334,237914341,-73.6789,238431532,-5.57151,238888169,-11.0683,239463680,-2.44331,310418316,0.00355572,311279689,0.0223196,311844887,-58.6298,313544981,-11.1011,314648038,14.2299,315799424,0.582513,316631417,-12.7062,317624723,-0.725691,318478969,-83.7167,319320591,-4.59731,326941729,0.00134812,327794039,0.00509453,328643017,58.667,329492643,11.1064,330197879,-12.7905,330911055,-0.734455,331624595,14.1679,332330010,0.575256,333181880,-83.6569,333889931,-4.59351,
8992414,0.334173,8992414,0.329496,8992414,-0.645827,8992414,-0.64331,209462310,-1.41423,216973301,-10.8429,218608713,-57.6584,220009580,-7.94542,221501422,-73.7237,222964463,-5.59192,224120258,-3.8891,225299594,-0.879077,226245122,-11.9709,227223708,-2.43461,233845859,-1.41434,234665640,-10.8627,235385252,57.1747,236097294,7.88556,236821747,-5.0404,237453643,-1.18334,238004763,-73.6789,238529448,-5.57151,238959865,-11.0683,239555912,-2.44331,310559162,0.00355572,311413770,0.0223196,311985450,-58.6298,313689243,-11.1011,314794526,14.2299,315939417,0.582513,316779312,-12.7062,317769530,-0.725691,318608816,-83.7167,319455582,-4.59731,327082406,0.00134812,327946882,0.00509453,328788634,58.667,329634446,11.1064,330341220,-12.7905,331053827,-0.734455,331763188,14.1679,332475330,0.575256,333322901,-83.6569,334032478,-4.59351,
9024401,0.334173,9024401,0.329496,9024401,-0.645827,9024401,-0.643342,209541161,-1.41423,217068324,-10.8429,218686254,-57.6584,220103775,-7.94542,221595255,-73.7237,223042742,-5.59192,224210769,-3.2638,225379797,-0.879179,226328316,-11.9709,227300875,-2.43461,233937516,-1.41434,234760427,-10.8627,235466658,57.1747,236176844,7.88556,236902209,-5.0404,237536940,-1.18334,238099043,-73.6789,238620874,-5.57151,239045567,-11.0683,239646328,-2.44331,310706725,0.00355572,311560233,0.0223196,312128273,-58.6298,313832995,-11.1011,314932066,14.2299,316081008,0.582513,316916238,-12.7062,317916059,-0.725691,318746800,-83.7167,319599913,-4.59731,327225765,0.00134812,328078791,0.00509453,328929154,58.667,329775414,11.1064,330483425,-12.7905,331195205,-0.734455,331908989,14.1679,332618456,0.575256,333466298,-83.6569,334174344,-4.59351,
9056609,0.334173,9056609,0.329496,9056609,-0.64579,9056609,-0.64329,209618772,-1.41423,217147233,-10.8429,218766748,-57.6584,220197467,-7.94542,221690224,-73.7237,223123688,-5.59192,224309558,-2.90313,225458360,-0.880398,226407103,-11.9702,227395283,-2.43461,234033335,-1.41434,234855894,-10.8627,235559634,57.1747,236270332,7.88556,236999196,-5.0404,237627015,-1.18334,238177880,-73.6789,238700172,-5.57151,239118497,-11.0683,239724691,-2.44331,310843736,0.00355572,311703382,0.0223196,312266713,-58.6298,313969501,-11.1011,315079958,14.2299,316220425,0.582513,317055584,-12.7062,318052575,-0.725691,318889105,-83.7167,319740424,-4.59731,327368118,0.00134812,328221033,0.00509453,329071587,58.667,329914371,11.1064,330632667,-12.7905,331336831,-0.734455,332046223,14.1679,332758782,0.575256,333605890,-83.6569,334317078,-4.59351,
9088596,0.334173,9088596,0.329496,9088596,-0.64578,9088596,-0.6433,210023115,-1.41423,217241519,-10.8429,218846096,-57.6584,220290878,-7.94542,221787502,-73.7237,223204402,-5.59192,224400018,-2.88507,225555464,-0.891204,226500294,-11.9695,227475512,-2.43461,234128580,-1.41434,234947578,-10.8627,235638987,57.1747,236353046,7.88556,237092823,-5.0404,237723266,-1.18334,238256148,-73.6789,238796584,-5.57151,239205848,-11.0683,239806256,-2.44331,310990384,0.00355572,311844887,0.0223196,312410011,-58.6298,314114046,-11.1011,315222164,14.2299,316347218,0.582513,317201260,-12.7062,318196946,-0.725691,319039035,-83.7167,319880873,-4.59731,327513509,0.00134812,328363115,0.00509453,329213395,58.667,330052668,11.1064,330767354,-12.7905,331479987,-0.734455,332188001,14.1679,332905436,0.575256,333748853,-83.6569,334461407,-4.59351,
9118654,0.334173,9118654,0.329496,9118654,-0.645769,9118654,-0.643304,210094447,-1.41423,217335928,-10.8429,218944725,-57.6584,220382535,-7.94542,221882717,-73.7237,223296387,-5.59192,224496004,-2.88576,225645700,-0.905726,226583814,-11.9508,227569609,-2.43461,234220910,-1.41434,235021566,-10.8627,235722871,57.1747,236443567,7.88556,237186246,-5.0404,237816910,-1.18334,238337810,-73.6789,238888169,-5.57151,239300563,-11.0683,239900261,-2.44331,311129707,0.00355572,311985450,0.0223196,312556197,-58.6298,314257911,-11.1011,315384002,14.2299,316493568,0.582513,317341265,-12.7062,318335245,-0.725691,319177422,-83.7167,320022063,-4.59731,327653760,0.00134812,328507713,0.00509453,329354884,58.667,330197879,11.1064,330911055,-12.7905,331624595,-0.734455,332330010,14.1679,333036999,0.575256,333889931,-83.6569,334601778,-4.59351,
9151352,0.334173,9151352,0.329496,9151352,-0.645734,9151352,-0.643239,210158259,-1.41423,217430153,-10.8429,219035533,-57.6584,220464901,-7.94542,221974319,-73.7237,223390284,-5.59192,224592920,-2.88576,225728849,-0.928568,226674114,-11.9501,227661753,-2.43672,234315966,-1.41434,235105584,-10.8627,235814418,57.1747,236543309,7.88556,237265396,-5.0404,237914341,-1.18334,238431532,-73.6789,238959865,-5.57151,239393453,-11.0683,239994170,-2.44331,311279689,0.00355572,312128273,0.0223196,312695055,-58.6298,314398319,-11.1011,315516639,14.2299,316631417,0.582513,317482794,-12.7062,318478969,-0.725691,319320591,-83.7167,320168840,-4.59731,327794039,0.00134812,328643017,0.00509453,329492643,58.667,330341220,11.1064,331053827,-12.7905,331763188,-0.734455,332475330,14.1679,333181880,0.575256,334032478,-83.6569,334746715,-4.59351,
9183649,0.334173,9183649,0.329496,9183649,-0.645802,9183649,-0.6433,210237026,-1.41423,217508759,-10.8429,219129882,-57.6584,220559740,-7.94542,222069499,-73.7237,223484383,-5.59192,224681995,-2.88576,225821608,-0.954809,226772380,-11.908,227754805,-2.44449,234395924,-1.41434,235199997,-10.8627,235908757,57.1747,236635450,7.88556,237362336,-5.0404,238004763,-1.18334,238529448,-73.6789,239045567,-5.57151,239463680,-11.0683,240087515,-2.44331,311413770,0.00355572,312266713,0.0223196,312839147,-58.6298,314520299,-11.1011,315658169,14.2299,316779312,0.582513,317624723,-12.7062,318608816,-0.725691,319455582,-83.7167,320308609,-4.59731,327946882,0.00134812,328788634,0.00509453,329634446,58.667,330483425,11.1064,331195205,-12.7905,331908989,-0.734455,332618456,14.1679,333322901,0.575256,334174344,-83.6569,334886393,-4.59351,
9215677,0.334173,9215677,0.329496,9215677,-0.645934,9215677,-0.643427,210315717,-1.41423,217603154,-10.8429,219208593,-57.6584,220649973,-7.94542,222163767,-73.7237,223579672,-5.59192,224766722,-2.88576,225899974,-0.988915,226862890,-11.7159,227838786,-2.44939,234494000,-1.41434,235292912,-10.8627,236002275,57.1747,236731686,7.88556,237453643,-5.0404,238099043,-1.18334,238620874,-73.6789,239118497,-5.57151,239555912,-11.0683,240168239,-2.44331,311560233,0.00355572,312410011,0.0223196,312981512,-58.6298,314648038,-11.1011,315799424,14.2299,316916238,0.582513,317769530,-12.7062,318746800,-0.725691,319599913,-83.7167,320444925,-4.59731,328078791,0.00134812,328929154,0.00509453,329775414,58.667,330632667,11.1064,331336831,-12.7905,332046223,-0.734455,332758782,14.1679,333466298,0.575256,334317078,-83.6569,335024492,-4.59351,
9246390,0.334173,9246390,0.3291,9246390,-0.645786,9246390,-0.643203,210392540,-1.41423,217696448,-10.8429,219302101,-57.6584,220745959,-7.94542,222258252,-73.7237,223674738,-5.59192,224857248,-2.88576,225982643,-1.0222,226943840,-11.3686,227928645,-2.438,234584826,-1.41434,235385252,-10.8627,236097294,57.1747,236821747,7.88556,237536940,-5.0404,238177880,-1.18334,238700172,-73.6789,239205848,-5.57151,239646328,-11.0683,240261859,-2.44331,311703382,0.00355572,312556197,0.0223196,313119487,-58.6298,314794526,-11.1011,315939417,14.2299,317055584,0.582513,317916059,-12.7062,318889105,-0.725691,319740424,-83.7167,320587825,-4.59731,328221033,0.00134812,329071587,0.00509453,329914371,58.667,330767354,11.1064,331479987,-12.7905,332188001,-0.734455,332905436,14.1679,333605890,0.575256,334461407,-83.6569,335169200,-4.59351,
9278219,0.334173,9278219,0.327709,9278219,-0.646039,9278219,-0.637398,210474151,-1.41423,217791851,-10.8429,219380400,-57.6584,220840796,-7.94542,222353113,-73.7237,223769448,-5.59192,224940197,-2.88576,226073329,-1.03121,227033554,-10.9247,228024977,-2.43107,234665640,-1.41434,235466658,-10.8627,236176844,57.1747,236902209,7.88556,237627015,-5.0404,238256148,-1.18334,238796584,-73.6789,239300563,-5.57151,239724691,-11.0683,240357033,-2.44331,311844887,0.00355572,312695055,0.0223196,313263892,-58.6298,314932066,-11.1011,316081008,14.2299,317201260,0.582513,318052575,-12.7062,319039035,-0.725691,319880873,-83.7167,320733449,-4.59731,328363115,0.00134812,329213395,0.00509453,330052668,58.667,330911055,11.1064,331624595,-12.7905,332330010,-0.734455,333036999,14.1679,333748853,0.575256,334601778,-83.6569,335311004,-4.59351,
9309908,0.334173,9309908,0.322879,9309908,-0.645946,9309908,-0.630078,210891943,-1.41423,217891077,-10.8429,219472197,-57.6584,220934203,-7.94542,222429563,-73.7237,223850521,-5.59192,225030218,-2.88576,226170419,-1.0311,227130577,-10.917,228118639,-2.43448,234760427,-1.41434,235559634,-10.8627,236270332,57.1747,236999196,7.88556,237723266,-5.0404,238337810,-1.18334,238888169,-73.6789,239393453,-5.57151,239806256,-11.0683,240450126,-2.44331,311985450,0.00355572,312839147,0.0223196,313403297,-58.6298,315079958,-11.1011,316220425,14.2299,317341265,0.582513,318196946,-12.7062,319177422,-0.725691,320022063,-83.7167,320870354,-4.59731,328507713,0.00134812,329354884,0.00509453,330197879,58.667,331053827,11.1064,331763188,-12.7905,332475330,-0.734455,333181880,14.1679,333889931,0.575256,334746715,-83.6569,335453335,-4.59351,
9341903,0.334173,9341903,0.319971,9341903,-0.645733,9341903,-0.611348,210973795,-1.41423,217980249,-10.8429,219554746,-57.6584,221028915,-7.94542,222524713,-73.7237,223946901,-5.59784,225112347,-2.88576,226245122,-1.0311,227223708,-10.917,228213665,-2.43632,234855894,-1.41434,235638987,-10.8627,236353046,57.1747,237092823,7.88556,237816910,-5.0404,238431532,-1.18334,238959865,-73.6789,239463680,-5.57151,239900261,-11.0683,240548019,-2.44331,312128273,0.00355572,312981512,0.0223196,313544981,-58.6298,315222164,-11.1011,316347218,14.2299,317482794,0.582513,318335245,-12.7062,319320591,-0.725691,320168840,-83.7167,321000658,-4.59731,328643017,0.00134812,329492643,0.00509453,330341220,58.667,331195205,11.1064,331908989,-12.7905,332618456,-0.734455,333322901,14.1679,334032478,0.575256,334886393,-83.6569,335595833,-4.59351,
9372588,0.334173,9372588,0.31273,9372588,-0.645746,9372588,-0.587467,211043746,-1.41423,218060660,-10.8429,219647587,-57.6584,221110202,-7.94542,222616359,-73.7237,224037922,-5.63521,225205146,-2.88576,226328316,-1.0311,227300875,-10.917,228291924,-2.43632,234947578,-1.41434,235722871,-10.8627,236443567,57.1747,237186246,7.88556,237914341,-5.0404,238529448,-1.18334,239045567,-73.6789,239555912,-5.57151,239994170,-11.0683,240639549,-2.44331,312266713,0.00355572,313119487,0.0223196,313689243,-58.6298,315384002,-11.1011,316493568,14.2299,317624723,0.582513,318478969,-12.7062,319455582,-0.725691,320308609,-83.7167,321142680,-4.59731,328788634,0.00134812,329634446,0.00509453,330483425,58.667,331336831,11.1064,332046223,-12.7905,332758782,-0.734455,333466298,14.1679,334174344,0.575256,335024492,-83.6569,335736130,-4.59351,
9404483,0.334173,9404483,0.303918,9404483,-0.645582,9404483,-0.573312,211122353,-1.41423,218156367,-10.8429,219727684,-57.6584,221201542,-7.94542,222696216,-73.7237,224120258,-5.70629,225299594,-2.88646,226407103,-1.03121,227395283,-10.917,228390801,-2.43612,235021566,-1.41434,235814418,-10.8627,236543309,57.1747,237265396,7.88556,238004763,-5.0404,238620874,-1.18334,239118497,-73.6789,239646328,-5.57151,240087515,-11.0683,240736832,-2.44331,312410011,0.00355572,313263892,0.0223196,313832995,-58.6298,315516639,-11.1011,316631417,14.2299,317769530,0.582513,318608816,-12.7062,319599913,-0.725691,320444925,-83.7167,321283421,-4.59731,328929154,0.00134812,329775414,0.00509453,330632667,58.667,331479987,11.1064,332188001,-12.7905,332905436,-0.734455,333605890,14.1679,334317078,0.575256,335169200,-83.6569,335880385,-4.59351,
9436171,0.334173,9436171,0.300468,9436171,-0.645294,9436171,-0.541791,211203249,-1.41423,218248278,-10.8429,219822015,-57.6584,221335672,-7.94542,222777291,-73.7237,224210769,-5.78095,225379797,-2.88715,226500294,-1.03132,227475512,-10.917,228480301,-2.43616,235105584,-1.41434,235908757,-10.8627,236635450,57.1747,237362336,7.88556,238099043,-5.0404,238700172,-1.18334,239205848,-73.6789,239724691,-5.57151,240168239,-11.0683,240827830,-2.44331,312556197,0.00355572,313403297,0.0223196,313969501,-58.6298,315658169,-11.1011,316779312,14.2299,317916059,0.582513,318746800,-12.7062,319740424,-0.725691,320587825,-83.7167,321427637,-4.59731,329071587,0.00134812,329914371,0.00509453,330767354,58.667,331624595,11.1064,332330010,-12.7905,333036999,-0.734455,333748853,14.1679,334461407,0.575256,335311004,-83.6569,336017783,-4.59351,
9467629,0.334173,9467629,0.293908,9467629,-0.645542,9467629,-0.513969,211280045,-1.41423,218344010,-10.8429,219914918,-57.6584,221423927,-7.94542,222875115,-73.7237,224309558,-5.82873,225458360,-2.89548,226583814,-1.03429,227569609,-10.917,228577537,-2.4362,235199997,-1.41434,236002275,-10.8627,236731686,57.1747,237453643,7.88556,238177880,-5.0404,238796584,-1.18334,239300563,-73.6789,239806256,-5.57151,240261859,-11.0683,240923577,-2.44331,312695055,0.00355572,313544981,0.0223196,314114046,-58.6298,315799424,-11.1011,316916238,14.2299,318052575,0.582513,318889105,-12.7062,319880873,-0.725691,320733449,-83.7167,321566618,-4.59731,329213395,0.00134812,330052668,0.00509453,330911055,58.667,331763188,11.1064,332475330,-12.7905,333181880,-0.734455,333889931,14.1679,334601778,0.575256,335453335,-83.6569,336161195,-4.59351,
9502162,0.334173,9502162,0.287813,9502162,-0.646405,9502162,-0.454965,211711672,-1.41423,218436417,-10.8429,220009580,-57.6584,221501422,-7.94542,222964463,-73.7237,224400018,-5.83175,225555464,-2.96943,226674114,-1.03439,227661753,-10.9649,228668175,-2.43616,235292912,-1.41434,236097294,-10.8627,236821747,57.1747,237536940,7.88556,238256148,-5.0404,238888169,-1.18334,239393453,-73.6789,239900261,-5.57151,240357033,-11.0683,241002624,-2.44331,312839147,0.00355572,313689243,0.0223196,314257911,-58.6298,315939417,-11.1011,317055584,14.2299,318196946,0.582513,319039035,-12.7062,320022063,-0.725691,320870354,-83.7167,321705057,-4.59731,329354884,0.00134812,330197879,0.00509453,331053827,58.667,331908989,11.1064,332618456,-12.7905,333322901,-0.734455,334032478,14.1679,334746715,0.575256,335595833,-83.6569,336304623,-4.59351,
9546757,0.334173,9546757,0.284113,9546757,-0.64586,9546757,-0.433094,211796005,-1.41423,218519289,-10.8429,220103775,-57.6584,221595255,-7.94542,223042742,-73.7237,224496004,-5.83165,225645700,-3.06912,226772380,-1.04101,227754805,-11.1442,228747945,-2.43612,235385252,-1.41434,236176844,-10.8627,236902209,57.1747,237627015,7.88556,238337810,-5.0404,238959865,-1.18334,239463680,-73.6789,239994170,-5.57151,240450126,-11.0683,241097411,-2.44331,312981512,0.00355572,313832995,0.0223196,314398319,-58.6298,316081008,-11.1011,317201260,14.2299,318335245,0.582513,319177422,-12.7062,320168840,-0.725691,321000658,-83.7167,321845648,-4.59731,329492643,0.00134812,330341220,0.00509453,331195205,58.667,332046223,11.1064,332758782,-12.7905,333466298,-0.734455,334174344,14.1679,334886393,0.575256,335736130,-83.6569,336444788,-4.59351,
9580650,0.334173,9580650,0.283413,9580650,-0.645593,9580650,-0.41421,211865779,-1.41423,218608713,-10.8429,220197467,-57.6584,221690224,-7.94542,223123688,-73.7237,224592920,-5.83165,225728849,-3.22662,226862890,-1.07048,227838786,-11.256,228843006,-2.43612,235466658,-1.41434,236270332,-10.8627,236999196,57.1747,237723266,7.88556,238431532,-5.0404,239045567,-1.18334,239555912,-73.6789,240087515,-5.57151,240548019,-11.0683,241188489,-2.44331,313119487,0.00355572,313969501,0.0223196,314520299,-58.6298,316220425,-11.1011,317341265,14.2299,318478969,0.582513,319320591,-12.7062,320308609,-0.725691,321142680,-83.7167,321988349,-4.59731,329634446,0.00134812,330483425,0.00509453,331336831,58.667,332188001,11.1064,332905436,-12.7905,333605890,-0.734455,334317078,14.1679,335024492,0.575256,335880385,-83.6569,336586642,-4.59351,
9611119,0.334173,9611119,0.282654,9611119,-0.646033,9611119,-0.411075,211942556,-1.41423,218686254,-10.8429,220290878,-57.6584,221787502,-7.94542,223204402,-73.7237,224681995,-5.83165,225821608,-3.40873,226943840,-1.13558,227928645,-10.9956,228934019,-2.43612,235559634,-1.41434,236353046,-10.8627,237092823,57.1747,237816910,7.88556,238529448,-5.0404,239118497,-1.18334,239646328,-73.6789,240168239,-5.57151,240639549,-11.0683,241267443,-2.44331,313263892,0.00355572,314114046,0.0223196,314648038,-58.6298,316347218,-11.1011,317482794,14.2299,318608816,0.582513,319455582,-12.7062,320444925,-0.725691,321283421,-83.7167,322127685,-4.59731,329775414,0.00134812,330632667,0.00509453,331479987,58.667,332330010,11.1064,333036999,-12.7905,333748853,-0.734455,334461407,14.1679,335169200,0.575256,336017783,-83.6569,336730464,-4.59351,
9643102,0.334173,9643102,0.282654,9643102,-0.646342,9643102,-0.411058,212023456,-1.41423,218766748,-10.8429,220382535,-57.6584,221882717,-7.94542,223296387,-73.7237,224766722,-5.83165,225899974,-3.64695,227033554,-1.18098,228024977,-10.8504,229017395,-2.43612,235638987,-1.41434,236443567,-10.8627,237186246,57.1747,237914341,7.88556,238620874,-5.0404,239205848,-1.18334,239724691,-73.6789,240261859,-5.57151,240736832,-11.0683,241363655,-2.44331,313403297,0.00355572,314257911,0.0223196,314794526,-58.6298,316493568,-11.1011,317624723,14.2299,318746800,0.582513,319599913,-12.7062,320587825,-0.725691,321427637,-83.7167,322269434,-4.59731,329914371,0.00134812,330767354,0.00509453,331624595,58.667,332475330,11.1064,333181880,-12.7905,333889931,-0.734455,334601778,14.1679,335311004,0.575256,336161195,-83.6569,336871929,-4.59351,
9673178,0.334173,9673178,0.282654,9673178,-0.646049,9673178,-0.410801,212103304,-1.41423,218846096,-10.8429,220464901,-57.6584,221974319,-7.94542,223390284,-73.7237,224857248,-5.83165,225982643,-3.88123,227130577,-1.18199,228118639,-10.9126,229111857,-2.43612,235722871,-1.41434,236543309,-10.8627,237265396,57.1747,238004763,7.88556,238700172,-5.0404,239300563,-1.18334,239806256,-73.6789,240357033,-5.57151,240827830,-11.0683,241459768,-2.44331,313544981,0.00355572,314398319,0.0223196,314932066,-58.6298,316631417,-11.1011,317769530,14.2299,318889105,0.582513,319740424,-12.7062,320733449,-0.725691,321566618,-83.7167,322414654,-4.59731,330052668,0.00134812,330911055,0.00509453,331763188,58.667,332618456,11.1064,333322901,-12.7905,334032478,-0.734455,334746715,14.1679,335453335,0.575256,336304623,-83.6569,337014261,-4.59351,
9705279,0.334173,9705279,0.282654,9705279,-0.645969,9705279,-0.410677,212544146,-1.41423,218944725,-10.8429,220559740,-57.6584,222069499,-7.94542,223484383,-73.7237,224940197,-5.83165,226073329,-3.94498,227223708,-1.18199,228213665,-10.9555,229207859,-2.43612,235814418,-1.41434,236635450,-10.8627,237362336,57.1747,238099043,7.88556,238796584,-5.0404,239393453,-1.18334,239900261,-73.6789,240450126,-5.57151,240923577,-11.0683,241551299,-2.44331,313689243,0.00355572,314520299,0.0223196,315079958,-58.6298,316779312,-11.1011,317916059,14.2299,319039035,0.582513,319880873,-12.7062,320870354,-0.725691,321705057,-83.7167,322554419,-4.59731,330197879,0.00134812,331053827,0.00509453,331908989,58.667,332758782,11.1064,333466298,-12.7905,334174344,-0.734455,334886393,14.1679,335595833,0.575256,336444788,-83.6569,337155497,-4.59351,
9736332,0.334173,9736332,0.282654,9736332,-0.646283,9736332,-0.410948,212620764,-1.41423,219035533,-10.8429,220649973,-57.6584,222163767,-7.94542,223579672,-73.7237,225030218,-5.83165,226170419,-3.94421,227300875,-1.18199,228291924,-10.9555,229301504,-2.43612,235908757,-1.41434,236731686,-10.8627,237453643,57.1747,238177880,7.88556,238888169,-5.0404,239463680,-1.18334,239994170,-73.6789,240548019,-5.57151,241002624,-11.0683,241628942,-2.44331,313832995,0.00355572,314648038,0.0223196,315222164,-58.6298,316916238,-11.1011,318052575,14.2299,319177422,0.582513,320022063,-12.7062,321000658,-0.725691,321845648,-83.7167,322694075,-4.59731,330341220,0.00134812,331195205,0.00509453,332046223,58.667,332905436,11.1064,333605890,-12.7905,334317078,-0.734455,335024492,14.1679,335736130,0.575256,336586642,-83.6569,337294783,-4.59351,
